file_id	image_path	species	source
71640	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-07-4.jpg	Quercus montana	lab
71641	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-08-1.jpg	Quercus montana	lab
71642	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-08-2.jpg	Quercus montana	lab
71643	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-08-3.jpg	Quercus montana	lab
71644	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-08-4.jpg	Quercus montana	lab
71645	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-09-1.jpg	Quercus montana	lab
71646	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-09-2.jpg	Quercus montana	lab
71647	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-09-3.jpg	Quercus montana	lab
71648	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-09-4.jpg	Quercus montana	lab
71649	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-10-1.jpg	Quercus montana	lab
71650	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-10-2.jpg	Quercus montana	lab
71651	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-10-3.jpg	Quercus montana	lab
71652	dataset/images/lab/Auto_cropped/quercus_montana/pi0040-10-4.jpg	Quercus montana	lab
71653	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-01-1.jpg	Quercus montana	lab
71654	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-01-2.jpg	Quercus montana	lab
71655	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-01-3.jpg	Quercus montana	lab
71656	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-01-4.jpg	Quercus montana	lab
71657	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-02-1.jpg	Quercus montana	lab
71658	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-02-2.jpg	Quercus montana	lab
71659	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-02-3.jpg	Quercus montana	lab
71660	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-02-4.jpg	Quercus montana	lab
71661	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-03-1.jpg	Quercus montana	lab
71662	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-03-2.jpg	Quercus montana	lab
71663	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-03-3.jpg	Quercus montana	lab
71664	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-03-4.jpg	Quercus montana	lab
71665	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-04-1.jpg	Quercus montana	lab
71666	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-04-2.jpg	Quercus montana	lab
71667	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-04-3.jpg	Quercus montana	lab
71668	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-04-4.jpg	Quercus montana	lab
71669	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-05-1.jpg	Quercus montana	lab
71670	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-05-2.jpg	Quercus montana	lab
71671	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-05-3.jpg	Quercus montana	lab
71672	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-05-4.jpg	Quercus montana	lab
71673	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-06-1.jpg	Quercus montana	lab
71674	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-06-2.jpg	Quercus montana	lab
71675	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-06-3.jpg	Quercus montana	lab
71676	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-06-4.jpg	Quercus montana	lab
71677	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-07-1.jpg	Quercus montana	lab
71678	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-07-2.jpg	Quercus montana	lab
71679	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-07-3.jpg	Quercus montana	lab
71680	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-07-4.jpg	Quercus montana	lab
71681	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-08-1.jpg	Quercus montana	lab
71682	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-08-2.jpg	Quercus montana	lab
71683	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-08-3.jpg	Quercus montana	lab
71684	dataset/images/lab/Auto_cropped/quercus_montana/pi1025-08-4.jpg	Quercus montana	lab
1735923	dataset/images/field/quercus_montana/13292231178100.jpg	Quercus montana	field
1735925	dataset/images/field/quercus_montana/13292231172210.jpg	Quercus montana	field
1735927	dataset/images/field/quercus_montana/13292231173642.jpg	Quercus montana	field
1735929	dataset/images/field/quercus_montana/13292231170455.jpg	Quercus montana	field
1735931	dataset/images/field/quercus_montana/13292231174378.jpg	Quercus montana	field
1735933	dataset/images/field/quercus_montana/13292231178868.jpg	Quercus montana	field
1735935	dataset/images/field/quercus_montana/13292231172342.jpg	Quercus montana	field
1735937	dataset/images/field/quercus_montana/13292231171458.jpg	Quercus montana	field
1735939	dataset/images/field/quercus_montana/13292231172999.jpg	Quercus montana	field
1735941	dataset/images/field/quercus_montana/13292231171829.jpg	Quercus montana	field
1735943	dataset/images/field/quercus_montana/13292231172420.jpg	Quercus montana	field
1735945	dataset/images/field/quercus_montana/13292231173918.jpg	Quercus montana	field
1735947	dataset/images/field/quercus_montana/13292231171500.jpg	Quercus montana	field
1735949	dataset/images/field/quercus_montana/13292231171359.jpg	Quercus montana	field
1735951	dataset/images/field/quercus_montana/13292231170753.jpg	Quercus montana	field
1735953	dataset/images/field/quercus_montana/13292231173488.jpg	Quercus montana	field
1735955	dataset/images/field/quercus_montana/13292231172477.jpg	Quercus montana	field
1735957	dataset/images/field/quercus_montana/13292231172987.jpg	Quercus montana	field
1735959	dataset/images/field/quercus_montana/13292231174806.jpg	Quercus montana	field
1735961	dataset/images/field/quercus_montana/13292231177681.jpg	Quercus montana	field
1735963	dataset/images/field/quercus_montana/13292231179004.jpg	Quercus montana	field
1735965	dataset/images/field/quercus_montana/13292231177399.jpg	Quercus montana	field
1735967	dataset/images/field/quercus_montana/13292231174757.jpg	Quercus montana	field
1735969	dataset/images/field/quercus_montana/13292231173101.jpg	Quercus montana	field
1735971	dataset/images/field/quercus_montana/13292231175094.jpg	Quercus montana	field
1735973	dataset/images/field/quercus_montana/13292231176837.jpg	Quercus montana	field
1735975	dataset/images/field/quercus_montana/13292231175402.jpg	Quercus montana	field
1735977	dataset/images/field/quercus_montana/13292231176114.jpg	Quercus montana	field
1735979	dataset/images/field/quercus_montana/13292231174834.jpg	Quercus montana	field
1735981	dataset/images/field/quercus_montana/13292231176555.jpg	Quercus montana	field
1735983	dataset/images/field/quercus_montana/13292231179416.jpg	Quercus montana	field
1735986	dataset/images/field/quercus_montana/13292231173527.jpg	Quercus montana	field
1735988	dataset/images/field/quercus_montana/13292231179100.jpg	Quercus montana	field
1735990	dataset/images/field/quercus_montana/13292231174963.jpg	Quercus montana	field
1735992	dataset/images/field/quercus_montana/13292231177384.jpg	Quercus montana	field
1735994	dataset/images/field/quercus_montana/13292231173705.jpg	Quercus montana	field
1735996	dataset/images/field/quercus_montana/13292231178845.jpg	Quercus montana	field
1735998	dataset/images/field/quercus_montana/13292231177219.jpg	Quercus montana	field
1736000	dataset/images/field/quercus_montana/13292231179762.jpg	Quercus montana	field
1736002	dataset/images/field/quercus_montana/13292231172389.jpg	Quercus montana	field
1736004	dataset/images/field/quercus_montana/13292231174691.jpg	Quercus montana	field
1736006	dataset/images/field/quercus_montana/13292231175973.jpg	Quercus montana	field
1736008	dataset/images/field/quercus_montana/13292231179691.jpg	Quercus montana	field
1736009	dataset/images/field/quercus_montana/13292231177092.jpg	Quercus montana	field
1736011	dataset/images/field/quercus_montana/13292231179552.jpg	Quercus montana	field
1736013	dataset/images/field/quercus_montana/13292231173845.jpg	Quercus montana	field
1736015	dataset/images/field/quercus_montana/13292231173570.jpg	Quercus montana	field
1736017	dataset/images/field/quercus_montana/13292231174818.jpg	Quercus montana	field
1736019	dataset/images/field/quercus_montana/13292231175298.jpg	Quercus montana	field
1736021	dataset/images/field/quercus_montana/13292231172603.jpg	Quercus montana	field
1736023	dataset/images/field/quercus_montana/13292231177222.jpg	Quercus montana	field
1736025	dataset/images/field/quercus_montana/13292231172679.jpg	Quercus montana	field
1736027	dataset/images/field/quercus_montana/13292231174703.jpg	Quercus montana	field
1736029	dataset/images/field/quercus_montana/13292231174211.jpg	Quercus montana	field
1736031	dataset/images/field/quercus_montana/13292231173082.jpg	Quercus montana	field
1736033	dataset/images/field/quercus_montana/13292231179955.jpg	Quercus montana	field
1736034	dataset/images/field/quercus_montana/13292231170979.jpg	Quercus montana	field
1736035	dataset/images/field/quercus_montana/13292231172496.jpg	Quercus montana	field
1736036	dataset/images/field/quercus_montana/13292231170554.jpg	Quercus montana	field
68654	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-01-1.jpg	Prunus virginiana	lab
68655	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-01-2.jpg	Prunus virginiana	lab
68656	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-01-3.jpg	Prunus virginiana	lab
68657	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-01-4.jpg	Prunus virginiana	lab
68658	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-02-1.jpg	Prunus virginiana	lab
68659	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-02-2.jpg	Prunus virginiana	lab
68660	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-02-3.jpg	Prunus virginiana	lab
68661	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-02-4.jpg	Prunus virginiana	lab
68662	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-03-1.jpg	Prunus virginiana	lab
68663	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-03-2.jpg	Prunus virginiana	lab
68664	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-03-3.jpg	Prunus virginiana	lab
68665	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-03-4.jpg	Prunus virginiana	lab
68666	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-04-1.jpg	Prunus virginiana	lab
68667	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-04-2.jpg	Prunus virginiana	lab
68668	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-04-3.jpg	Prunus virginiana	lab
68669	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-04-4.jpg	Prunus virginiana	lab
68670	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-05-1.jpg	Prunus virginiana	lab
68671	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-05-2.jpg	Prunus virginiana	lab
68672	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-05-3.jpg	Prunus virginiana	lab
68673	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-05-4.jpg	Prunus virginiana	lab
68674	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-06-1.jpg	Prunus virginiana	lab
68675	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-06-2.jpg	Prunus virginiana	lab
68676	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-06-3.jpg	Prunus virginiana	lab
68677	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-06-4.jpg	Prunus virginiana	lab
68678	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-07-1.jpg	Prunus virginiana	lab
68679	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-07-2.jpg	Prunus virginiana	lab
68680	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-07-3.jpg	Prunus virginiana	lab
68681	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-07-4.jpg	Prunus virginiana	lab
68682	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-08-1.jpg	Prunus virginiana	lab
68683	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-08-2.jpg	Prunus virginiana	lab
68684	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-08-3.jpg	Prunus virginiana	lab
68685	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-08-4.jpg	Prunus virginiana	lab
68686	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-09-1.jpg	Prunus virginiana	lab
68687	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-09-2.jpg	Prunus virginiana	lab
68688	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-09-3.jpg	Prunus virginiana	lab
68689	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-09-4.jpg	Prunus virginiana	lab
68690	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-10-1.jpg	Prunus virginiana	lab
68691	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-10-2.jpg	Prunus virginiana	lab
68692	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-10-3.jpg	Prunus virginiana	lab
68693	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1319-10-4.jpg	Prunus virginiana	lab
68694	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-01-1.jpg	Prunus virginiana	lab
68695	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-01-2.jpg	Prunus virginiana	lab
68696	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-01-3.jpg	Prunus virginiana	lab
68697	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-01-4.jpg	Prunus virginiana	lab
68698	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-02-1.jpg	Prunus virginiana	lab
68699	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-02-2.jpg	Prunus virginiana	lab
68700	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-02-3.jpg	Prunus virginiana	lab
68701	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-02-4.jpg	Prunus virginiana	lab
68702	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-03-1.jpg	Prunus virginiana	lab
68703	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-03-2.jpg	Prunus virginiana	lab
68704	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-03-3.jpg	Prunus virginiana	lab
68705	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-03-4.jpg	Prunus virginiana	lab
68706	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-04-1.jpg	Prunus virginiana	lab
68707	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-04-2.jpg	Prunus virginiana	lab
68708	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-04-3.jpg	Prunus virginiana	lab
68709	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-04-4.jpg	Prunus virginiana	lab
68710	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-05-1.jpg	Prunus virginiana	lab
68711	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-05-2.jpg	Prunus virginiana	lab
68712	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-05-3.jpg	Prunus virginiana	lab
68713	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-05-4.jpg	Prunus virginiana	lab
68714	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-06-1.jpg	Prunus virginiana	lab
68715	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-06-2.jpg	Prunus virginiana	lab
68716	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-06-3.jpg	Prunus virginiana	lab
68717	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-06-4.jpg	Prunus virginiana	lab
68718	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-07-1.jpg	Prunus virginiana	lab
68719	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-07-2.jpg	Prunus virginiana	lab
68720	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-07-3.jpg	Prunus virginiana	lab
68721	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-07-4.jpg	Prunus virginiana	lab
68722	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-08-1.jpg	Prunus virginiana	lab
68723	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-08-2.jpg	Prunus virginiana	lab
68724	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-08-3.jpg	Prunus virginiana	lab
68725	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-08-4.jpg	Prunus virginiana	lab
68726	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-09-1.jpg	Prunus virginiana	lab
68727	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-09-2.jpg	Prunus virginiana	lab
68728	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-09-3.jpg	Prunus virginiana	lab
68729	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-09-4.jpg	Prunus virginiana	lab
68730	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-10-1.jpg	Prunus virginiana	lab
68731	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-10-2.jpg	Prunus virginiana	lab
68732	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-10-3.jpg	Prunus virginiana	lab
68733	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1320-10-4.jpg	Prunus virginiana	lab
68734	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-01-1.jpg	Prunus virginiana	lab
68735	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-01-2.jpg	Prunus virginiana	lab
68736	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-01-3.jpg	Prunus virginiana	lab
68737	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-01-4.jpg	Prunus virginiana	lab
68738	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-02-1.jpg	Prunus virginiana	lab
68739	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-02-2.jpg	Prunus virginiana	lab
68740	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-02-3.jpg	Prunus virginiana	lab
68741	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-02-4.jpg	Prunus virginiana	lab
68742	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-03-1.jpg	Prunus virginiana	lab
68743	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-03-2.jpg	Prunus virginiana	lab
68744	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-03-3.jpg	Prunus virginiana	lab
68745	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-03-4.jpg	Prunus virginiana	lab
68746	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-04-1.jpg	Prunus virginiana	lab
68747	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-04-2.jpg	Prunus virginiana	lab
68748	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-04-3.jpg	Prunus virginiana	lab
68749	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-04-4.jpg	Prunus virginiana	lab
68750	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-05-1.jpg	Prunus virginiana	lab
68751	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-05-2.jpg	Prunus virginiana	lab
68752	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-05-3.jpg	Prunus virginiana	lab
68753	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-05-4.jpg	Prunus virginiana	lab
68754	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-06-1.jpg	Prunus virginiana	lab
68755	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-06-2.jpg	Prunus virginiana	lab
68756	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-06-3.jpg	Prunus virginiana	lab
68757	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-06-4.jpg	Prunus virginiana	lab
68758	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-07-1.jpg	Prunus virginiana	lab
68759	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-07-2.jpg	Prunus virginiana	lab
68760	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-07-3.jpg	Prunus virginiana	lab
68761	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-07-4.jpg	Prunus virginiana	lab
68762	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-08-1.jpg	Prunus virginiana	lab
68763	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-08-2.jpg	Prunus virginiana	lab
68764	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-08-3.jpg	Prunus virginiana	lab
68765	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-08-4.jpg	Prunus virginiana	lab
68766	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-09-1.jpg	Prunus virginiana	lab
68767	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-09-2.jpg	Prunus virginiana	lab
68768	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-09-3.jpg	Prunus virginiana	lab
68769	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-09-4.jpg	Prunus virginiana	lab
68770	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-10-1.jpg	Prunus virginiana	lab
68771	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-10-2.jpg	Prunus virginiana	lab
68772	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-10-3.jpg	Prunus virginiana	lab
68773	dataset/images/lab/Auto_cropped/prunus_virginiana/wb1321-10-4.jpg	Prunus virginiana	lab
82872	dataset/images/field/prunus_virginiana/13002166699993.jpg	Prunus virginiana	field
82873	dataset/images/field/prunus_virginiana/13002166694673.jpg	Prunus virginiana	field
82874	dataset/images/field/prunus_virginiana/13002166692623.jpg	Prunus virginiana	field
82875	dataset/images/field/prunus_virginiana/13002166693359.jpg	Prunus virginiana	field
82876	dataset/images/field/prunus_virginiana/13002166697207.jpg	Prunus virginiana	field
82877	dataset/images/field/prunus_virginiana/13002166691810.jpg	Prunus virginiana	field
82878	dataset/images/field/prunus_virginiana/13002166690322.jpg	Prunus virginiana	field
82879	dataset/images/field/prunus_virginiana/13002166692414.jpg	Prunus virginiana	field
82880	dataset/images/field/prunus_virginiana/13002166693749.jpg	Prunus virginiana	field
82881	dataset/images/field/prunus_virginiana/13002166694962.jpg	Prunus virginiana	field
82882	dataset/images/field/prunus_virginiana/13002166695090.jpg	Prunus virginiana	field
82883	dataset/images/field/prunus_virginiana/13002166691207.jpg	Prunus virginiana	field
82884	dataset/images/field/prunus_virginiana/13002166696387.jpg	Prunus virginiana	field
82885	dataset/images/field/prunus_virginiana/13002166695366.jpg	Prunus virginiana	field
82886	dataset/images/field/prunus_virginiana/13002166699410.jpg	Prunus virginiana	field
82887	dataset/images/field/prunus_virginiana/13002166695879.jpg	Prunus virginiana	field
82888	dataset/images/field/prunus_virginiana/13002166691603.jpg	Prunus virginiana	field
82889	dataset/images/field/prunus_virginiana/13002166692958.jpg	Prunus virginiana	field
82890	dataset/images/field/prunus_virginiana/13002166696800.jpg	Prunus virginiana	field
82891	dataset/images/field/prunus_virginiana/13002166699094.jpg	Prunus virginiana	field
82892	dataset/images/field/prunus_virginiana/13002166695903.jpg	Prunus virginiana	field
82893	dataset/images/field/prunus_virginiana/13002166698810.jpg	Prunus virginiana	field
82894	dataset/images/field/prunus_virginiana/13002166691656.jpg	Prunus virginiana	field
82895	dataset/images/field/prunus_virginiana/13002166698261.jpg	Prunus virginiana	field
82896	dataset/images/field/prunus_virginiana/13002166693536.jpg	Prunus virginiana	field
82897	dataset/images/field/prunus_virginiana/13002166699386.jpg	Prunus virginiana	field
82898	dataset/images/field/prunus_virginiana/13002166693849.jpg	Prunus virginiana	field
82899	dataset/images/field/prunus_virginiana/13002166690485.jpg	Prunus virginiana	field
82900	dataset/images/field/prunus_virginiana/13002166699893.jpg	Prunus virginiana	field
82901	dataset/images/field/prunus_virginiana/13002166690601.jpg	Prunus virginiana	field
82902	dataset/images/field/prunus_virginiana/13002166697344.jpg	Prunus virginiana	field
82903	dataset/images/field/prunus_virginiana/13002166696244.jpg	Prunus virginiana	field
82904	dataset/images/field/prunus_virginiana/13002166692284.jpg	Prunus virginiana	field
82905	dataset/images/field/prunus_virginiana/13002166692449.jpg	Prunus virginiana	field
82906	dataset/images/field/prunus_virginiana/13002166699766.jpg	Prunus virginiana	field
82907	dataset/images/field/prunus_virginiana/13002166694923.jpg	Prunus virginiana	field
82908	dataset/images/field/prunus_virginiana/13002166695484.jpg	Prunus virginiana	field
82909	dataset/images/field/prunus_virginiana/13002166694609.jpg	Prunus virginiana	field
82910	dataset/images/field/prunus_virginiana/13002166691101.jpg	Prunus virginiana	field
82911	dataset/images/field/prunus_virginiana/13002166690534.jpg	Prunus virginiana	field
82912	dataset/images/field/prunus_virginiana/13002166695064.jpg	Prunus virginiana	field
82913	dataset/images/field/prunus_virginiana/13002166697791.jpg	Prunus virginiana	field
82914	dataset/images/field/prunus_virginiana/13002166699296.jpg	Prunus virginiana	field
82915	dataset/images/field/prunus_virginiana/13002166691532.jpg	Prunus virginiana	field
82916	dataset/images/field/prunus_virginiana/13002166691722.jpg	Prunus virginiana	field
82917	dataset/images/field/prunus_virginiana/13002166693151.jpg	Prunus virginiana	field
82918	dataset/images/field/prunus_virginiana/13002166696744.jpg	Prunus virginiana	field
82919	dataset/images/field/prunus_virginiana/13002169494385.jpg	Prunus virginiana	field
82920	dataset/images/field/prunus_virginiana/13002169496814.jpg	Prunus virginiana	field
82921	dataset/images/field/prunus_virginiana/13002169494779.jpg	Prunus virginiana	field
82922	dataset/images/field/prunus_virginiana/13002169491790.jpg	Prunus virginiana	field
82923	dataset/images/field/prunus_virginiana/13002169496273.jpg	Prunus virginiana	field
82924	dataset/images/field/prunus_virginiana/13002169495622.jpg	Prunus virginiana	field
82925	dataset/images/field/prunus_virginiana/13002169494426.jpg	Prunus virginiana	field
82926	dataset/images/field/prunus_virginiana/13002169498649.jpg	Prunus virginiana	field
82927	dataset/images/field/prunus_virginiana/13002169494667.jpg	Prunus virginiana	field
82928	dataset/images/field/prunus_virginiana/13002169496143.jpg	Prunus virginiana	field
82929	dataset/images/field/prunus_virginiana/13002169492178.jpg	Prunus virginiana	field
82930	dataset/images/field/prunus_virginiana/13002169493123.jpg	Prunus virginiana	field
82931	dataset/images/field/prunus_virginiana/13002169497407.jpg	Prunus virginiana	field
82932	dataset/images/field/prunus_virginiana/13002169494784.jpg	Prunus virginiana	field
82933	dataset/images/field/prunus_virginiana/13002169492905.jpg	Prunus virginiana	field
82934	dataset/images/field/prunus_virginiana/13002169492155.jpg	Prunus virginiana	field
82935	dataset/images/field/prunus_virginiana/13002169498785.jpg	Prunus virginiana	field
82936	dataset/images/field/prunus_virginiana/13002169499916.jpg	Prunus virginiana	field
82937	dataset/images/field/prunus_virginiana/13002169496611.jpg	Prunus virginiana	field
82938	dataset/images/field/prunus_virginiana/13002169497996.jpg	Prunus virginiana	field
82939	dataset/images/field/prunus_virginiana/13002169495658.jpg	Prunus virginiana	field
82940	dataset/images/field/prunus_virginiana/13002169493527.jpg	Prunus virginiana	field
82941	dataset/images/field/prunus_virginiana/13002169497316.jpg	Prunus virginiana	field
82942	dataset/images/field/prunus_virginiana/13002169491577.jpg	Prunus virginiana	field
82943	dataset/images/field/prunus_virginiana/13002169496658.jpg	Prunus virginiana	field
82944	dataset/images/field/prunus_virginiana/13002169491001.jpg	Prunus virginiana	field
